PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True
2161_01,F/429/P,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,Poselk Sidie,True,False,True,True,False,True,False
2162_01,F/425/S,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Ral Graie,True,False,True,True,True,False,False
2162_02,F/425/S,0.0,0.0,0.0,0.0,0.0,0.0,Hoces Graie,True,False,True,False,False,True,False
2163_01,G/349/P,0.34177215189873417,0.0,0.0,0.0002554060956921505,0.03324705462334881,0.0009116148013094104,Adanne Mosepherry,False,False,False,False,False,True,False
2164_01,B/63/P,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,Coxaton Queldry,True,True,False,True,False,True,False
2167_01,F/431/P,0.25316455696202533,0.0026523347525650868,0.007379331164257203,0.02107100289460242,0.0,0.0,Weney Mckinn,False,False,False,False,True,False,False
2168_01,F/427/S,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,Fow Lacke,True,False,True,True,False,True,False
2168_02,F/427/S,0.25316455696202533,0.014797235987994695,0.0,0.04218457347182019,0.0,0.0005386814735010153,Gorice Lacke,False,False,True,False,False,True,False
2171_01,F/433/P,0.3037974683544304,0.02708173378934878,0.0,0.0002979737783075089,0.018252409853623707,0.0,Sergia Camerrison,False,False,False,False,False,True,False
2171_02,G/351/P,0.5189873417721519,0.00013959656592447826,0.0,0.023454793121062488,0.24888432702606214,0.002817718476774541,Karene Camerrison,False,False,False,False,False,True,False
2172_01,G/347/S,0.2911392405063291,0.0,0.02596182873243216,0.0,0.0,0.0,Belly Barbes,True,False,False,False,True,False,False
2173_01,G/352/P,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Vina Landolphrey,True,False,False,True,True,False,False
2175_01,G/348/S,0.7341772151898734,0.0,0.0,0.0,0.0,0.0,Gabria Callowery,True,False,False,True,False,False,False
2177_01,F/435/P,0.6708860759493671,0.0,0.0,0.0,0.0,0.0,Clech Colle,True,False,True,True,False,True,False
2179_01,C/80/S,0.37974683544303794,0.030501849654498498,0.12024955556300942,0.0,0.2002856122813281,0.01164380723490656,Eltaird Dianket,False,True,False,False,False,True,False
2180_01,F/428/S,0.3037974683544304,6.979828296223913e-05,0.0,0.0,0.014191360228489826,0.010234947996519288,Coreen Masquez,False,False,False,False,False,False,False
2182_01,B/64/P,0.3924050632911392,0.0032107210162629998,0.0649045718310804,0.0,0.0444037843627276,0.05196204367463639,Unukath Tiouserful,False,True,False,False,False,True,False
2183_01,F/429/S,0.5822784810126582,0.04236755775807915,0.0,0.0017452749872296951,0.01490539093181007,0.010400696142211908,Cheeet Ruity,False,False,True,False,True,False,False
2183_02,F/429/S,0.25316455696202533,0.0654707894185803,0.00197900244859625,0.001319598161076111,0.0005355230274901821,0.0,Prish Ruity,False,False,True,False,False,True,False
2186_01,G/350/S,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Ivanne Johnsby,False,False,False,True,False,True,False
2187_01,F/437/P,0.37974683544303794,0.0,0.007916009794385,0.0,0.05127632988218494,0.0,Hary Wiggson,False,False,False,False,False,True,False
2188_01,F/438/P,0.3037974683544304,0.0,0.014121356455237648,0.0,0.009237772224205642,0.002610533294658766,Ollip Hopez,False,False,False,False,False,False,False
2189_01,G/354/P,0.43037974683544306,0.0,0.0,0.0,0.02802570510531953,0.0,Nelly Cruzaley,False,False,False,False,False,True,False
2190_01,F/430/S,0.25316455696202533,0.12214699518391847,0.0,0.018985186446449854,0.0,0.003149214768159781,Allia Barris,False,False,False,False,False,True,False
2191_01,F/431/S,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,Barkix Sidie,True,False,True,True,False,True,False
2193_01,F/439/P,0.31645569620253167,0.0,0.0,0.02634939553890686,0.0,0.002900592549620851,Karlen Singtons,False,False,False,False,True,False,False
2194_01,G/352/S,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,Danie Blacks,False,False,False,True,False,True,False
2195_01,F/440/P,0.34177215189873417,0.0,0.009391876027236441,0.0050655542312276515,0.028828989646554802,0.00020718518211577507,Naomie Coleyanglas,True,False,False,False,False,True,False
2196_01,B/65/P,0.5949367088607594,0.0,0.0010733572602555932,0.0,0.1797126026419136,0.05966933244934322,Muonin Veriedeezy,False,True,False,False,False,True,False
2196_02,B/65/P,0.3291139240506329,0.0018147553570182174,0.1538590547747627,0.0,0.004551945733666548,0.0,Zinonon Veriedeezy,True,True,False,False,False,False,False
2196_03,B/65/P,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,Genubi Veriedeezy,True,True,False,True,False,True,False
2196_04,B/65/P,0.5316455696202531,0.0,0.039580048971925,0.0,0.11946626204926812,0.01172668130775287,Alrairk Veriedeezy,False,True,False,False,False,False,False
2198_01,E/156/S,0.7721518987341772,0.0,0.021936739006473686,0.03839604971905329,0.0,0.002817718476774541,Joela Franey,True,False,False,False,False,False,False
2200_01,F/442/P,0.3670886075949367,0.10071892231451106,0.03716499513634991,0.0020006810829218454,0.0,0.0,Grawk Prité,False,False,True,False,False,True,False
2201_01,D/75/S,0.4050632911392405,0.0,0.06601147150571898,0.0005533798739996594,0.046902891824348446,0.0,Suhelik Subateful,True,True,False,False,False,False,False
2202_01,F/443/P,0.6455696202531646,0.11663293082990159,0.0,0.0007236506044610931,0.0,0.0,Stmeal Horte,False,False,True,False,False,True,False
2203_01,D/76/S,0.5443037974683544,0.1409227333007608,0.0,0.023837902264600714,0.0,0.0,Guanch Boyst,False,False,True,False,False,True,False
2204_01,B/90/S,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Taraid Aillyber,True,True,False,True,False,False,False
2205_01,E/157/S,0.3924050632911392,0.0,0.0,0.007960156649072025,0.026865405212424136,0.0,Brance Vandan,False,False,False,False,False,True,False
2206_01,F/432/S,0.16455696202531644,0.0,0.000469593801361822,0.036480504001362164,0.0,0.0029834666224671613,Elindy Callowery,False,False,False,False,True,False,False
2207_01,G/354/S,0.25316455696202533,0.03810986249738257,0.0,0.00970543163630172,0.0,0.0,Andine Hales,False,False,False,False,False,True,False
2209_01,F/433/S,0.3670886075949367,0.09464647169679626,0.0006708482876597458,0.0,0.0005801499464476973,0.0,,False,False,False,False,False,True,False
2210_01,G/355/S,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,Helly Hestes,False,False,False,True,False,True,False
2211_01,F/434/S,0.18987341772151897,0.0,0.07872404655687117,0.0,0.016958229203855767,0.0,Amela Hurles,True,False,False,False,False,True,False
2212_01,F/445/P,0.6329113924050633,0.0,0.00016771207191493645,0.0,0.09684041413780793,0.0,Ebonyd Swanardy,False,False,False,False,False,True,False
2215_01,A/27/S,0.5189873417721519,0.0,1.0,0.0,0.05609603712959658,0.0002486222185389301,Pulchib Quidedbolt,True,True,False,False,False,False,True
2215_02,A/27/S,0.5443037974683544,0.00013959656592447826,0.07476604165967866,0.0014047335263068278,0.00026776151374509105,0.008204533211784694,,True,True,False,False,False,True,False
2215_03,A/27/S,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,Grafi Quidedbolt,True,True,False,True,False,True,False
2215_04,A/27/S,0.45569620253164556,0.0,0.10753698051185724,0.0,0.03114958943234559,0.0029834666224671613,Ranons Ingent,False,True,False,False,False,True,False
2219_01,G/734/S,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,Milda Woodwin,True,False,False,True,False,False,False
2220_01,G/357/S,0.5949367088607594,0.0,0.0,0.037459560701515404,0.0,8.287407284631003e-05,Ralda Acobsond,True,False,False,False,False,True,False
2221_01,G/355/P,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,Andrey Fisherry,True,False,False,True,True,False,False
2223_01,G/358/S,0.3649105122463968,0.0,0.0028846476369369066,0.0,0.011245983577293825,0.02361911076119836,Glena Vanglis,False,False,False,False,False,True,False
2224_01,F/435/S,0.17721518987341772,0.0,0.02012544862979237,0.0,0.009103891467333095,0.0,Dessie Polloantes,True,False,False,False,False,True,False
2225_01,G/356/P,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Willey Puckley,False,False,False,True,True,False,False
2228_01,E/158/S,0.7974683544303798,0.08180358763174425,0.0,4.256768261535842e-05,0.0,0.0,Basps Rasty,False,False,True,False,False,True,False
2229_01,F/437/S,0.27848101265822783,0.003350317582187478,0.011035454332002818,0.007747318235995232,0.0011602998928953946,0.006381303609165873,Ianya Norry,False,False,False,False,False,True,False
2231_01,E/159/S,0.4050632911392405,0.00013959656592447826,0.013953644383322712,0.0011067597479993189,0.02275972866833274,0.0,Hon Late,False,False,True,False,False,True,False
2232_01,F/438/S,0.3924050632911392,0.0,0.000469593801361822,0.0285629150349055,4.4626918957515175e-05,0.00012431110926946505,Eriky Dyers,False,False,False,False,False,False,False
2232_02,F/438/S,0.3037974683544304,0.0,0.04092174554724449,0.0,0.006247768654052125,0.0,Adrie Dyers,False,False,False,False,False,True,False
2233_01,G/359/P,0.49367088607594933,0.0006281845466601522,0.0006037634588937712,0.0,8.925383791503035e-05,0.036381717979530104,Nelle Alfordonard,False,False,False,False,False,True,False
2234_01,F/448/P,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Newtch Gen,True,False,True,True,False,False,False
2234_02,F/448/P,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Resers Gread,True,False,True,True,False,False,False
2234_03,E/134/P,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Apench Flité,False,False,True,False,False,True,False
2234_04,E/134/P,0.25316455696202533,0.038528652195156,0.0002683393150638983,0.05738123616550315,0.00022313459478757588,0.0,Jet Gen,False,False,True,False,False,False,False
2234_05,D/66/P,0.3924050632911392,0.0014657639422070217,0.0,0.04388728077643453,0.0,0.0,Burs Flité,False,False,True,False,False,True,False
2234_06,F/448/P,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,Shood Gen,True,False,True,True,False,False,False
2234_07,F/448/P,0.3037974683544304,0.1771480421581629,0.0,0.0025966286395368637,0.0,0.0,Sumpid Gread,False,False,True,False,False,True,False
2235_01,F/449/P,0.34177215189873417,0.014169051441334544,0.018079361352430146,0.0,0.0,0.0,Elica Tranciams,False,False,False,False,False,True,False
2237_01,C/83/S,0.35443037974683544,0.0,0.005433871130043941,0.03154265281798059,0.16659228846840415,0.004102266605892347,Skatik Fushausive,True,True,False,False,False,False,False
2237_02,C/83/S,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,Ruchban Fushausive,True,True,False,True,False,True,False
2238_01,A/28/S,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Wasalm Droning,True,True,False,True,False,False,False
2239_01,F/439/S,0.3291139240506329,0.0064912403154882385,0.0,0.019964243146603097,0.0,0.0,Kencey Franchaney,True,False,False,False,True,False,False
2241_01,F/451/P,0.34177215189873417,0.03385216723668598,0.0371985375507329,0.0392048356887451,0.0,4.1437036423155016e-05,Jacky Jacostaffey,False,False,False,False,False,True,False
2243_01,G/362/P,0.27848101265822783,0.0026523347525650868,0.01620098614698286,0.0034054146092286734,0.0020974651910032134,0.005013881407201757,Thondy Booness,True,False,False,False,False,True,False
2251_01,A/29/S,0.7848101265822784,0.02233545054791652,0.03954650655754201,0.03218116805721096,0.2229560871117458,0.0035221480959681762,Yilduno Hoodjuded,False,True,False,False,False,False,False
2251_02,A/29/S,0.7341772151898734,0.00013959656592447826,3.3542414382987286e-05,0.0005959475566150178,8.925383791503035e-05,0.047776902995897735,Zaurion Hoodjuded,False,True,False,False,False,True,False
2252_01,G/363/P,0.46835443037974683,0.0,0.04588602287592661,0.0,0.0,0.039779554966228814,Ernard Willy,False,False,False,False,False,True,False
2253_01,G/359/S,0.6835443037974683,0.04892859635652963,0.0010733572602555932,0.007279073727226289,0.0003570153516601214,0.0,Cherry Cruzaley,False,False,False,False,False,True,False
2254_01,F/455/P,0.3291139240506329,0.0,0.0003354241438298729,0.0,0.031328097108175655,4.1437036423155016e-05,Beula Mcfaddenson,False,False,False,False,False,True,False
2255_01,C/75/P,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,Tabdhib Spadicage,True,True,False,True,False,False,False
2255_02,C/75/P,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,Polah Spadicage,True,True,False,True,False,True,False
2256_01,G/360/S,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,Aarone Batestonley,True,False,False,True,False,True,False
2257_01,C/76/P,0.34177215189873417,0.0,0.11206520645356052,0.0,0.003570153516601214,0.02709982182074338,Atonea Diateous,True,True,False,False,False,True,True
2257_02,B/66/P,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,Nasliak Diateous,True,True,False,True,False,False,False
2258_01,G/364/P,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,All Leonzaley,True,False,False,True,False,True,False
2261_01,F/441/S,0.3670886075949367,0.0,0.0,0.0376723991145922,0.0,0.0,Millia Bairdford,True,False,False,False,False,True,False
2262_01,G/365/P,0.5443037974683544,0.03385216723668598,0.00013416965753194915,0.005789204835688745,0.0021420921099607284,0.0,Clarry Kimpson,False,False,False,False,False,False,False
2263_01,F/456/P,0.5316455696202531,0.0,0.0,0.0013621658436914694,0.034451981435201715,0.0,Andie Burnewman,False,False,False,False,False,True,False
2264_01,F/442/S,0.49367088607594933,0.0,0.0,0.0005533798739996594,0.0,0.03596734761529855,Lanedy Youngrayes,True,False,False,False,False,True,False
2266_01,F/457/P,0.37974683544303794,0.0429957423047393,0.0,0.007875021283841308,0.009371652981078187,0.01968259230099863,Dow Conca,False,False,True,False,False,True,False
2267_01,E/161/S,0.5443037974683544,0.1617924199064703,0.0,0.027541290652136896,0.003614780435558729,0.0,Gratsp Meake,True,False,True,False,False,True,False
2268_01,G/366/P,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Camiet Mcbriggins,False,False,False,True,False,True,False
2269_01,F/458/P,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,Ork Blees,True,False,True,True,False,True,False
2270_01,F/459/P,0.5822784810126582,0.011935506386542892,0.0,0.05350757704750553,0.00022313459478757588,0.0,Spuffs Fla,True,False,True,False,False,True,False
2272_01,G/367/P,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,True,False
2272_02,G/734/S,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,Mela Quinnerettt,True,False,False,True,False,False,False
2272_03,G/367/P,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,Ricard Kirks,True,False,False,False,False,True,False
2273_01,E/162/S,0.27848101265822783,0.0,0.0,0.0,0.00044626918957515175,0.032238014337214606,Timmy Hanner,False,False,False,False,False,True,False
2274_01,C/79/P,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Alrairk Proorbeng,True,True,False,True,False,False,False
2274_02,C/79/P,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,Mino Shoeweely,True,True,False,True,False,False,False
2275_01,F/460/P,0.45569620253164556,0.01682138619389963,0.0,0.02852034735229014,0.0,0.0,Mos Tirt,False,False,True,False,True,False,False
2277_01,G/362/S,0.24050632911392406,0.0018147553570182174,0.01049877570187502,0.020006810829218458,0.0,0.0,Diandy Wallerson,False,False,False,False,False,True,False
2278_01,C/80/P,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,Gemmam Crantiale,True,True,False,True,False,False,False
2279_01,B/91/S,0.5949367088607594,0.0,0.0046959380136182205,0.0,0.00379328811138879,0.1645050345999254,Axionon Pippoppere,False,True,False,False,False,False,False
2280_01,B/92/S,0.22784810126582278,0.0013959656592447826,0.03568912890349847,0.0,0.0,0.48245141507479383,Lesat Femoused,False,True,False,False,False,True,False
2281_01,E/136/P,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,Rica Hoppers,True,False,False,False,False,True,False
2282_01,F/461/P,0.25316455696202533,0.0,0.018247073424345082,4.256768261535842e-05,0.0,0.015663199767952597,Ellena Burtiz,False,False,False,False,False,True,False
2284_01,F/463/P,0.22784810126582278,0.018287150136106652,0.01012980914366216,0.04797377830750894,0.18854873259550162,0.0,Poloos Butte,False,False,True,False,False,True,False
2287_01,F/464/P,0.46835443037974683,0.0,3.3542414382987286e-05,0.0,0.009773295251695823,0.0,Shally Reyersendry,False,False,False,False,False,True,False
2288_01,E/163/S,0.27848101265822783,0.0008375793955468695,0.025022641129708516,0.03413928145751745,0.00258836129953588,0.0,Dia Figuez,False,False,False,False,False,True,False
2289_01,F/465/P,0.46835443037974683,0.0013959656592447826,0.0,0.10893069981270219,0.0008925383791503035,0.0,Hary Jaff,True,False,True,False,False,True,False
2291_01,G/365/S,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,Patoya Pittler,False,False,False,False,False,False,False
2291_02,G/365/S,0.45569620253164556,0.00020939484888671738,0.0,0.01851694193768091,0.0003570153516601214,0.011478059089213939,Nancey Pittler,False,False,False,False,False,True,False
2291_03,F/445/S,0.5822784810126582,0.029734068541913867,0.0012410693321705296,0.0,0.0,0.023536236688352048,,False,False,False,False,False,False,False
2295_01,F/466/P,0.9493670886075949,0.0,0.0,0.052102843521198705,0.0,0.07330211743256122,Melica Emenez,False,False,False,False,False,True,False
2295_02,F/466/P,0.46835443037974683,0.0,0.0002683393150638983,0.0029797377830750892,0.016065690824705464,0.010690755397173995,Jillie Emenez,False,False,False,False,False,True,False
2296_01,G/369/P,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,Kencey Patteraley,True,False,False,True,False,True,False
2298_01,F/467/P,0.4177215189873418,0.018845536399804564,0.013819474725790763,4.256768261535842e-05,0.0,0.00020718518211577507,Thery Fredersend,False,False,False,False,True,False,False
2299_01,F/448/S,0.4430379746835443,0.012144901235429608,0.0,0.016218287076451558,0.0,0.002569096258235611,Wealke Ramad,False,False,True,False,False,True,False
2300_01,C/81/P,0.24050632911392406,0.0,0.0,0.0,0.0,0.33957651348775536,Genubik Alcemblery,False,True,False,False,False,False,False
2300_02,C/81/P,0.43037974683544306,0.0,0.0007379331164257203,0.0,0.13513031060335595,0.1561347532424481,Arid Alcemblery,False,True,False,False,False,False,False
2301_01,F/449/S,0.2911392405063291,0.07049626579186152,0.0,0.0014047335263068278,0.00044626918957515175,0.0,Colly Hodgesss,True,False,False,False,False,True,False
2301_02,G/367/S,0.46835443037974683,0.1052558107070566,0.0,0.0,4.4626918957515175e-05,0.0,Weslie Hodgesss,False,False,False,False,False,False,False
2301_03,F/449/S,0.3037974683544304,0.09541425280938089,0.0,4.256768261535842e-05,0.0,0.0,Marine Hodgesss,False,False,False,False,False,False,False
2302_01,A/18/P,0.6835443037974683,0.0,0.11340690302888001,0.0,0.19916993930739021,0.0014088592383872706,Sterion Dedometeel,False,True,False,False,False,True,True
2303_01,F/468/P,0.6582278481012658,0.09611223563900329,0.0,0.0013621658436914694,0.0009817922170653338,0.0,Beal Chort,True,False,True,False,False,False,False
2305_01,G/368/S,0.7594936708860759,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,True,False
2306_01,C/82/P,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,Batenar Colensid,True,True,False,False,False,True,False
2306_02,C/82/P,0.3649105122463968,0.0,0.0,0.0,0.0,0.0,Gomeron Colensid,True,True,False,False,False,True,False
2306_03,C/82/P,0.27848101265822783,0.0,0.009962097071747224,0.00012770304784607525,0.03016779721528026,0.12116189450130527,Asellum Colensid,False,True,False,False,False,True,False
2306_04,C/82/P,0.34177215189873417,0.0,0.40509173850333746,0.0,0.0033470189218136382,0.0,Izarkab Ticiontral,True,True,False,False,False,False,False
2306_05,C/82/P,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,Bram Colensid,True,True,False,True,False,False,False
2306_06,C/82/P,0.5949367088607594,0.09213373351015565,0.014356153355918558,0.00017027073046143367,0.0010710460549803642,0.0,Luxons Colensid,False,True,False,False,False,False,False
2308_01,D/77/S,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Plas Pringrous,True,True,False,True,False,True,False
2308_02,D/77/S,0.620253164556962,0.0006281845466601522,0.08137389729312716,0.0040439298484590495,0.05573902177793645,0.006961422119090043,Beten Pringrous,False,True,False,False,False,False,False
2308_03,D/77/S,0.4177215189873418,0.0,0.06748733773857042,4.256768261535842e-05,0.40717600856836844,0.00016574814569262006,Asellum Pringrous,False,True,False,False,False,True,False
2308_04,D/77/S,0.8481012658227848,0.0,0.15815248381578506,0.0,0.02673152445555159,0.0002486222185389301,Polluma Pringrous,True,True,False,False,False,True,False
2309_01,G/371/P,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,Feryla Whitledges,False,False,False,True,True,False,False
2310_01,D/68/P,0.7594936708860759,0.0,0.0,0.0,0.0,0.0,Alaron Holiabler,True,True,False,True,False,False,False
2310_02,D/68/P,0.7088607594936709,0.0,0.0,0.0,0.0,0.0,Geons Holiabler,True,True,False,True,False,True,False
2310_03,D/68/P,0.7468354430379747,0.0,0.0741287357864019,0.0,0.18230096394144948,0.0004558074006547052,Elebara Pleele,False,True,False,False,False,True,False
2310_04,D/68/P,0.5569620253164557,0.0,0.0,0.0,0.0,0.0,Enibah Pleele,True,True,False,True,False,True,False
2311_01,G/372/P,0.4177215189873418,0.0,0.0255928621742193,4.256768261535842e-05,0.0029453766511960016,0.0034807110595450213,Elsane Cabrewsond,False,False,False,False,False,True,False
2312_01,G/369/S,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,Billex Sykess,False,False,False,True,False,True,False
2313_01,F/469/P,0.3670886075949367,0.09527465624345641,0.0,0.03367103694874851,0.009371652981078187,0.0,Lish Kart,False,False,True,False,False,True,False
2314_01,G/370/S,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,Troyce Folemonley,False,False,False,True,False,True,False
2315_01,B/67/P,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,Murzima Singmage,True,True,False,True,False,False,False
2316_01,G/371/S,0.569620253164557,0.0,0.0,0.0,0.0,0.0,Shan Blange,True,False,False,True,True,False,False
2317_01,G/372/S,0.49367088607594933,0.0,0.015228256129876229,0.0,0.02026062120671189,0.0,Ronia Gainebergan,False,False,False,False,False,True,False
2318_01,F/470/P,0.22784810126582278,0.008934180219166608,0.0012410693321705296,0.02664736931721437,0.0,0.00020718518211577507,Lindy Bradamss,False,False,False,False,False,True,False
2319_01,G/373/P,0.7215189873417721,0.0,0.0,0.0,0.0,0.0,Evendy Estron,False,False,False,True,True,False,False
2320_01,F/450/S,0.3649105122463968,0.0,0.025492234931070338,0.0,0.0009371652981078187,0.0009530518377325654,Thel Francock,False,False,False,False,False,False,False
2321_01,G/373/S,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Claura Petermandez,True,False,False,True,True,False,False
2325_01,G/374/S,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,Kimmie Hurchez,False,False,False,True,True,False,False
2327_01,B/68/P,0.4050632911392405,0.0,0.1377251534565458,0.016516260854759067,0.039807211710103534,8.287407284631003e-05,Alyat Oidederval,True,True,False,False,False,True,False
2329_01,F/472/P,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,Heersh Burry,True,False,True,True,False,True,False
2332_01,F/453/S,0.26582278481012656,0.03880784532700496,0.0,0.0008513536523071684,0.07091217422349161,0.0,Cellex Mccarry,False,False,False,False,False,True,False
2333_01,E/137/P,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,Igrish Fiha,False,False,True,False,False,True,False
2336_01,A/30/S,0.569620253164557,0.0,0.0,0.0,0.0,0.0,Alhail Fulatorly,True,True,False,True,False,False,False
2336_02,A/30/S,0.5569620253164557,0.09834578069379493,0.03052359708851843,0.0007236506044610931,0.06479828632631203,0.15671487175237228,Wezna Fulatorly,False,True,False,False,False,True,True
2338_01,G/376/P,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Elenay Moodman,True,False,False,True,False,False,False
2338_02,F/474/P,0.3291139240506329,0.0009771759614713477,0.0,0.0,0.03824526954659051,0.0,Julion Moodman,False,False,False,False,False,True,False
2339_01,F/475/P,0.5822784810126582,0.09003978502128847,0.0,0.00242635790907543,0.0,0.0,Book Shrie,False,False,True,False,False,True,False
2340_01,F/454/S,0.3037974683544304,0.0,0.0,0.027583858334752256,0.0,0.0,Karlie Huntt,False,False,False,False,True,False,False
2341_01,F/455/S,0.18987341772151897,0.0,0.02633079529064502,0.0,0.0,0.0,Karlie Hubbarnett,True,False,False,False,False,True,False
2345_01,G/378/S,0.6708860759493671,0.0,0.0,0.0,0.0,0.0,Evane Brightez,False,False,False,True,True,False,False
2347_01,F/477/P,0.35443037974683544,0.04278634745585259,0.0007379331164257203,0.0,0.0,0.0,Evaley Wellierras,False,False,False,False,False,False,False
2347_02,G/377/P,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,Janne Wellierras,True,False,False,True,False,True,False
2347_03,G/377/P,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,Ward Wellierras,False,False,False,True,False,True,False
2347_04,G/377/P,0.0,0.0,0.0,0.0,0.0,0.0,Joanry Wellierras,True,False,False,True,True,False,False
2347_05,G/377/P,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,Lewise Wellierras,True,False,False,True,False,False,False
2347_06,G/377/P,0.3924050632911392,6.979828296223913e-05,0.0,8.513536523071684e-05,0.026999285969296682,0.0,Therry Wellierras,False,False,False,False,False,False,False
2347_07,G/377/P,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,Fanna Wellierras,False,False,False,False,False,True,False
2348_01,D/78/S,0.5569620253164557,0.0,0.04102237279039345,0.0033202792439979566,0.06328097108175652,0.051340488128289063,Asellux Alaring,False,True,False,False,False,False,True
2349_01,G/379/S,0.4430379746835443,0.0,0.02421762318451682,0.0,0.0,0.007665851738283678,All Brookes,False,False,False,False,False,True,False
2353_01,G/380/S,0.37974683544303794,0.0018845536399804564,0.18153154664072718,0.003660820704920824,0.0,0.0,Janney Morgerson,True,False,False,False,False,True,False
2353_02,F/457/S,0.16455696202531644,0.061422489006770435,0.0,0.0,0.0,0.0,Lawren Morgerson,False,False,False,False,False,False,False
2356_01,D/80/S,0.569620253164557,0.05395407272981084,0.0027504779794049576,0.0,0.00026776151374509105,0.0,Koat Peane,False,False,True,False,False,True,True
2356_02,D/80/S,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,Alls Peane,True,False,True,True,False,True,False
2356_03,D/80/S,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,Lios Peane,True,False,True,True,False,True,False
2357_01,E/139/P,0.25316455696202533,0.0,0.0137188474826418,0.042312276519666264,0.009594787575865764,0.0,Vandy Whitez,False,False,False,False,False,True,False
2360_01,G/379/P,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,Dorene Boyersons,True,False,False,True,False,True,False
2361_01,G/380/P,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,Teryla Belley,False,False,False,True,True,False,False
2361_02,F/481/P,0.3670886075949367,0.0,0.0,0.033713604631363865,0.0,0.0,Megany Belley,True,False,False,False,False,True,False
2363_01,C/85/S,0.35443037974683544,0.16863265163676974,0.2993995907825445,0.0017452749872296951,4.4626918957515175e-05,0.019143910827497616,Castab Unregul,True,True,False,False,False,True,False
2364_01,G/381/P,0.5569620253164557,0.0,0.00013416965753194915,0.0002554060956921505,0.038557657979293114,0.0013674222019641154,Sta Roachez,True,False,False,False,False,True,False
2365_01,D/71/P,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,Spuri Clunic,True,True,False,True,False,True,False
2366_01,F/482/P,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,Almone Raste,False,False,True,True,False,True,False
2367_01,F/483/P,0.24050632911392406,0.0,0.0,4.256768261535842e-05,0.028739735808639772,0.0,Mela Brookes,False,False,False,False,False,True,False
